season,location,matchday_nr,home_team_name,away_team_name,goals_home,goals_away,draw,win_home,win_away,away_team_id,home_team_id,date,time
2005-2006,Leverkusen,22.0,Bayer Leverkusen,MSV Duisburg,3,2,0.0,1.0,0.0,107.0,6.0,2006-02-18,15:30:00
2005-2006,Berlin,22.0,Hertha BSC,FC Schalke 04,1,2,0.0,0.0,1.0,9.0,54.0,2006-02-18,15:30:00
2005-2006,Nürnberg,22.0,1. FC Nürnberg,VfL Wolfsburg,1,0,0.0,1.0,0.0,131.0,79.0,2006-02-18,15:30:00
2005-2006,Dortmund,22.0,Borussia Dortmund,Werder Bremen,0,1,0.0,0.0,1.0,134.0,7.0,2006-02-18,15:30:00
2005-2006,Hannover,22.0,Hannover 96,FC Bayern München,1,1,1.0,0.0,0.0,40.0,55.0,2006-02-18,15:30:00
2005-2006,Kaiserslautern,22.0,1. FC Kaiserslautern,Arminia Bielefeld,2,0,0.0,1.0,0.0,83.0,76.0,2006-02-18,15:30:00
2005-2006,Frankfurt,22.0,Eintracht Frankfurt,Hamburger SV,1,2,0.0,0.0,1.0,100.0,91.0,2006-02-19,17:30:00
2005-2006,Stuttgart,22.0,VfB Stuttgart,1. FSV Mainz 05,2,1,0.0,1.0,0.0,81.0,16.0,2006-02-19,17:30:00
2005-2006,Köln,23.0,1. FC Köln,Bayer Leverkusen,0,3,0.0,0.0,1.0,6.0,65.0,2006-02-25,15:30:00
2005-2006,Bremen,23.0,Werder Bremen,Borussia Mönchengladbach,2,0,0.0,1.0,0.0,87.0,134.0,2006-02-25,15:30:00
2005-2006,Bielefeld,23.0,Arminia Bielefeld,Borussia Dortmund,1,0,0.0,1.0,0.0,7.0,83.0,2006-02-25,15:30:00
2005-2006,Mainz,23.0,1. FSV Mainz 05,1. FC Kaiserslautern,0,2,0.0,0.0,1.0,76.0,81.0,2006-02-25,15:30:00
2005-2006,Gelsenkirchen,23.0,FC Schalke 04,1. FC Nürnberg,2,0,0.0,1.0,0.0,79.0,9.0,2006-02-25,15:30:00
2005-2006,München,23.0,FC Bayern München,Eintracht Frankfurt,5,2,0.0,1.0,0.0,91.0,40.0,2006-02-25,15:30:00
2005-2006,Wolfsburg,23.0,VfL Wolfsburg,Hannover 96,2,1,0.0,1.0,0.0,55.0,131.0,2006-02-25,15:30:00
2005-2006,Duisburg,23.0,MSV Duisburg,Hertha BSC,2,1,0.0,1.0,0.0,54.0,107.0,2006-02-26,17:30:00
2005-2006,Hamburg,23.0,Hamburger SV,VfB Stuttgart,0,2,0.0,0.0,1.0,16.0,100.0,2006-02-26,17:30:00
2005-2006,Berlin,24.0,Hertha BSC,1. FC Köln,2,4,0.0,0.0,1.0,65.0,54.0,2006-03-04,15:30:00
2005-2006,Nürnberg,24.0,1. FC Nürnberg,MSV Duisburg,3,0,0.0,1.0,0.0,107.0,79.0,2006-03-04,15:30:00
2005-2006,Hannover,24.0,Hannover 96,FC Schalke 04,1,2,0.0,0.0,1.0,9.0,55.0,2006-03-04,15:30:00
2005-2006,München,24.0,FC Bayern München,Hamburger SV,1,2,0.0,0.0,1.0,100.0,40.0,2006-03-04,15:30:00
2005-2006,Leverkusen,24.0,Bayer Leverkusen,Werder Bremen,1,1,1.0,0.0,0.0,134.0,6.0,2006-03-04,15:30:00
2005-2006,Dortmund,24.0,Borussia Dortmund,1. FSV Mainz 05,1,1,1.0,0.0,0.0,81.0,7.0,2006-03-04,15:30:00
2005-2006,Frankfurt,24.0,Eintracht Frankfurt,VfL Wolfsburg,1,1,1.0,0.0,0.0,131.0,91.0,2006-03-05,17:30:00
2005-2006,Gladbach,24.0,Borussia Mönchengladbach,Arminia Bielefeld,2,0,0.0,1.0,0.0,83.0,87.0,2006-03-05,17:30:00
2005-2006,Kaiserslautern,24.0,1. FC Kaiserslautern,VfB Stuttgart,1,1,1.0,0.0,0.0,16.0,76.0,2006-03-07,18:00:00
2005-2006,Bielefeld,25.0,Arminia Bielefeld,Bayer Leverkusen,1,0,0.0,1.0,0.0,6.0,83.0,2006-03-11,15:30:00
2005-2006,Mainz,25.0,1. FSV Mainz 05,Borussia Mönchengladbach,3,0,0.0,1.0,0.0,87.0,81.0,2006-03-11,15:30:00
2005-2006,Stuttgart,25.0,VfB Stuttgart,Borussia Dortmund,0,0,1.0,0.0,0.0,7.0,16.0,2006-03-11,15:30:00
2005-2006,Bremen,25.0,Werder Bremen,Hertha BSC,0,3,0.0,0.0,1.0,54.0,134.0,2006-03-11,15:30:00
2005-2006,Köln,25.0,1. FC Köln,1. FC Nürnberg,3,4,0.0,0.0,1.0,79.0,65.0,2006-03-11,15:30:00
2005-2006,Wolfsburg,25.0,VfL Wolfsburg,FC Bayern München,0,0,1.0,0.0,0.0,40.0,131.0,2006-03-11,15:30:00
2005-2006,Duisburg,25.0,MSV Duisburg,Hannover 96,0,0,1.0,0.0,0.0,55.0,107.0,2006-03-11,15:30:00
2005-2006,Gelsenkirchen,25.0,FC Schalke 04,Eintracht Frankfurt,2,0,0.0,1.0,0.0,91.0,9.0,2006-03-12,17:30:00
2005-2006,Hamburg,25.0,Hamburger SV,1. FC Kaiserslautern,3,0,0.0,1.0,0.0,76.0,100.0,2006-03-12,18:45:00
2005-2006,Hannover,26.0,Hannover 96,1. FC Köln,1,0,0.0,1.0,0.0,65.0,55.0,2006-03-18,15:30:00
2005-2006,Frankfurt,26.0,Eintracht Frankfurt,MSV Duisburg,5,2,0.0,1.0,0.0,107.0,91.0,2006-03-18,15:30:00
2005-2006,Wolfsburg,26.0,VfL Wolfsburg,Hamburger SV,0,1,0.0,0.0,1.0,100.0,131.0,2006-03-18,15:30:00
2005-2006,Dortmund,26.0,Borussia Dortmund,1. FC Kaiserslautern,2,1,0.0,1.0,0.0,76.0,7.0,2006-03-18,15:30:00
2005-2006,Nürnberg,26.0,1. FC Nürnberg,Werder Bremen,3,1,0.0,1.0,0.0,134.0,79.0,2006-03-18,15:30:00
2005-2006,Gladbach,26.0,Borussia Mönchengladbach,VfB Stuttgart,1,1,1.0,0.0,0.0,16.0,87.0,2006-03-18,15:30:00
2005-2006,Leverkusen,26.0,Bayer Leverkusen,1. FSV Mainz 05,1,2,0.0,0.0,1.0,81.0,6.0,2006-03-18,15:30:00
2005-2006,München,26.0,FC Bayern München,FC Schalke 04,3,0,0.0,1.0,0.0,9.0,40.0,2006-03-19,17:30:00
2005-2006,Berlin,26.0,Hertha BSC,Arminia Bielefeld,1,0,0.0,1.0,0.0,83.0,54.0,2006-03-19,17:30:00
2005-2006,Stuttgart,27.0,VfB Stuttgart,Bayer Leverkusen,0,2,0.0,0.0,1.0,6.0,16.0,2006-03-25,15:30:00
2005-2006,Hamburg,27.0,Hamburger SV,Borussia Dortmund,2,4,0.0,0.0,1.0,7.0,100.0,2006-03-25,15:30:00
2005-2006,Mainz,27.0,1. FSV Mainz 05,Hertha BSC,2,2,1.0,0.0,0.0,54.0,81.0,2006-03-25,15:30:00
2005-2006,Gelsenkirchen,27.0,FC Schalke 04,VfL Wolfsburg,2,2,1.0,0.0,0.0,131.0,9.0,2006-03-25,15:30:00
2005-2006,Duisburg,27.0,MSV Duisburg,FC Bayern München,1,3,0.0,0.0,1.0,40.0,107.0,2006-03-25,15:30:00
2005-2006,Köln,27.0,1. FC Köln,Eintracht Frankfurt,1,1,1.0,0.0,0.0,91.0,65.0,2006-03-25,15:30:00
2005-2006,Bremen,27.0,Werder Bremen,Hannover 96,5,0,0.0,1.0,0.0,55.0,134.0,2006-03-25,15:30:00
2005-2006,Kaiserslautern,27.0,1. FC Kaiserslautern,Borussia Mönchengladbach,3,0,0.0,1.0,0.0,87.0,76.0,2006-03-26,17:30:00
2005-2006,Bielefeld,27.0,Arminia Bielefeld,1. FC Nürnberg,0,0,1.0,0.0,0.0,79.0,83.0,2006-03-26,17:30:00
2005-2006,München,28.0,FC Bayern München,1. FC Köln,2,2,1.0,0.0,0.0,65.0,40.0,2006-04-01,15:30:00
2005-2006,Wolfsburg,28.0,VfL Wolfsburg,MSV Duisburg,1,1,1.0,0.0,0.0,107.0,131.0,2006-04-01,15:30:00
2005-2006,Gladbach,28.0,Borussia Mönchengladbach,Borussia Dortmund,2,1,0.0,1.0,0.0,7.0,87.0,2006-04-01,15:30:00
2005-2006,Leverkusen,28.0,Bayer Leverkusen,1. FC Kaiserslautern,5,1,0.0,1.0,0.0,76.0,6.0,2006-04-01,15:30:00
2005-2006,Frankfurt,28.0,Eintracht Frankfurt,Werder Bremen,0,1,0.0,0.0,1.0,134.0,91.0,2006-04-01,15:30:00
2005-2006,Berlin,28.0,Hertha BSC,VfB Stuttgart,2,0,0.0,1.0,0.0,16.0,54.0,2006-04-01,15:30:00
2005-2006,Nürnberg,28.0,1. FC Nürnberg,1. FSV Mainz 05,3,0,0.0,1.0,0.0,81.0,79.0,2006-04-01,15:30:00
2005-2006,Gelsenkirchen,28.0,FC Schalke 04,Hamburger SV,0,2,0.0,0.0,1.0,100.0,9.0,2006-04-02,17:30:00
2005-2006,Hannover,28.0,Hannover 96,Arminia Bielefeld,0,1,0.0,0.0,1.0,83.0,55.0,2006-04-02,17:30:00
2005-2006,Dortmund,29.0,Borussia Dortmund,Bayer Leverkusen,1,2,0.0,0.0,1.0,6.0,7.0,2006-04-08,15:30:00
2005-2006,Kaiserslautern,29.0,1. FC Kaiserslautern,Hertha BSC,0,2,0.0,0.0,1.0,54.0,76.0,2006-04-08,15:30:00
2005-2006,Köln,29.0,1. FC Köln,VfL Wolfsburg,3,0,0.0,1.0,0.0,131.0,65.0,2006-04-08,15:30:00
2005-2006,Stuttgart,29.0,VfB Stuttgart,1. FC Nürnberg,1,0,0.0,1.0,0.0,79.0,16.0,2006-04-08,15:30:00
2005-2006,Bremen,29.0,Werder Bremen,FC Bayern München,3,0,0.0,1.0,0.0,40.0,134.0,2006-04-08,15:30:00
2005-2006,Bielefeld,29.0,Arminia Bielefeld,Eintracht Frankfurt,1,0,0.0,1.0,0.0,91.0,83.0,2006-04-08,15:30:00
2005-2006,Mainz,29.0,1. FSV Mainz 05,Hannover 96,0,0,1.0,0.0,0.0,55.0,81.0,2006-04-08,15:30:00
2005-2006,Hamburg,29.0,Hamburger SV,Borussia Mönchengladbach,2,0,0.0,1.0,0.0,87.0,100.0,2006-04-09,17:30:00
2005-2006,Duisburg,29.0,MSV Duisburg,FC Schalke 04,1,1,1.0,0.0,0.0,9.0,107.0,2006-04-09,17:30:00
2005-2006,Gelsenkirchen,30.0,FC Schalke 04,1. FC Köln,1,1,1.0,0.0,0.0,65.0,9.0,2006-04-15,15:30:00
2005-2006,Leverkusen,30.0,Bayer Leverkusen,Borussia Mönchengladbach,2,1,0.0,1.0,0.0,87.0,6.0,2006-04-15,15:30:00
2005-2006,Berlin,30.0,Hertha BSC,Borussia Dortmund,0,0,1.0,0.0,0.0,7.0,54.0,2006-04-15,15:30:00
2005-2006,Duisburg,30.0,MSV Duisburg,Hamburger SV,0,2,0.0,0.0,1.0,100.0,107.0,2006-04-15,15:30:00
2005-2006,Wolfsburg,30.0,VfL Wolfsburg,Werder Bremen,1,1,1.0,0.0,0.0,134.0,131.0,2006-04-15,15:30:00
2005-2006,Frankfurt,30.0,Eintracht Frankfurt,1. FSV Mainz 05,0,0,1.0,0.0,0.0,81.0,91.0,2006-04-15,15:30:00
2005-2006,München,30.0,FC Bayern München,Arminia Bielefeld,2,0,0.0,1.0,0.0,83.0,40.0,2006-04-15,15:30:00
2005-2006,Nürnberg,30.0,1. FC Nürnberg,1. FC Kaiserslautern,3,2,0.0,1.0,0.0,76.0,79.0,2006-04-16,17:30:00
2005-2006,Hannover,30.0,Hannover 96,VfB Stuttgart,3,3,1.0,0.0,0.0,16.0,55.0,2006-04-16,17:30:00
2005-2006,Hamburg,31.0,Hamburger SV,Bayer Leverkusen,0,2,0.0,0.0,1.0,6.0,100.0,2006-04-22,15:30:00
2005-2006,Köln,31.0,1. FC Köln,MSV Duisburg,3,1,0.0,1.0,0.0,107.0,65.0,2006-04-22,15:30:00
2005-2006,Gladbach,31.0,Borussia Mönchengladbach,Hertha BSC,2,2,1.0,0.0,0.0,54.0,87.0,2006-04-22,15:30:00
2005-2006,Bielefeld,31.0,Arminia Bielefeld,VfL Wolfsburg,0,1,0.0,0.0,1.0,131.0,83.0,2006-04-22,15:30:00
2005-2006,Dortmund,31.0,Borussia Dortmund,1. FC Nürnberg,2,1,0.0,1.0,0.0,79.0,7.0,2006-04-22,15:30:00
2005-2006,Stuttgart,31.0,VfB Stuttgart,Eintracht Frankfurt,0,2,0.0,0.0,1.0,91.0,16.0,2006-04-22,15:30:00
2005-2006,Kaiserslautern,31.0,1. FC Kaiserslautern,Hannover 96,1,0,0.0,1.0,0.0,55.0,76.0,2006-04-22,15:30:00
2005-2006,Bremen,31.0,Werder Bremen,FC Schalke 04,0,0,1.0,0.0,0.0,9.0,134.0,2006-04-23,17:30:00
2005-2006,Mainz,31.0,1. FSV Mainz 05,FC Bayern München,2,2,1.0,0.0,0.0,40.0,81.0,2006-04-23,17:30:00
2005-2006,Berlin,32.0,Hertha BSC,Bayer Leverkusen,1,5,0.0,0.0,1.0,6.0,54.0,2006-05-02,20:00:00
2005-2006,Nürnberg,32.0,1. FC Nürnberg,Borussia Mönchengladbach,5,2,0.0,1.0,0.0,87.0,79.0,2006-05-02,20:00:00
2005-2006,Hannover,32.0,Hannover 96,Borussia Dortmund,1,2,0.0,0.0,1.0,7.0,55.0,2006-05-02,20:00:00
2005-2006,Köln,32.0,1. FC Köln,Hamburger SV,0,1,0.0,0.0,1.0,100.0,65.0,2006-05-02,20:00:00
2005-2006,Frankfurt,32.0,Eintracht Frankfurt,1. FC Kaiserslautern,2,2,1.0,0.0,0.0,76.0,91.0,2006-05-03,20:00:00
2005-2006,Duisburg,32.0,MSV Duisburg,Werder Bremen,3,5,0.0,0.0,1.0,134.0,107.0,2006-05-03,20:00:00
2005-2006,München,32.0,FC Bayern München,VfB Stuttgart,3,1,0.0,1.0,0.0,16.0,40.0,2006-05-03,20:00:00
2005-2006,Wolfsburg,32.0,VfL Wolfsburg,1. FSV Mainz 05,0,3,0.0,0.0,1.0,81.0,131.0,2006-05-03,20:00:00
2005-2006,Gelsenkirchen,32.0,FC Schalke 04,Arminia Bielefeld,3,1,0.0,1.0,0.0,83.0,9.0,2006-05-03,20:00:00
2005-2006,Bremen,33.0,Werder Bremen,1. FC Köln,6,0,0.0,1.0,0.0,65.0,134.0,2006-05-06,15:30:00
2005-2006,Bielefeld,33.0,Arminia Bielefeld,MSV Duisburg,0,2,0.0,0.0,1.0,107.0,83.0,2006-05-06,15:30:00
2005-2006,Mainz,33.0,1. FSV Mainz 05,FC Schalke 04,1,0,0.0,1.0,0.0,9.0,81.0,2006-05-06,15:30:00
2005-2006,Berlin,33.0,Hertha BSC,Hamburger SV,4,2,0.0,1.0,0.0,100.0,54.0,2006-05-06,15:30:00
2005-2006,Stuttgart,33.0,VfB Stuttgart,VfL Wolfsburg,2,1,0.0,1.0,0.0,131.0,16.0,2006-05-06,15:30:00
2005-2006,Leverkusen,33.0,Bayer Leverkusen,1. FC Nürnberg,2,2,1.0,0.0,0.0,79.0,6.0,2006-05-06,15:30:00
2005-2006,Kaiserslautern,33.0,1. FC Kaiserslautern,FC Bayern München,1,1,1.0,0.0,0.0,40.0,76.0,2006-05-06,15:30:00
2005-2006,Dortmund,33.0,Borussia Dortmund,Eintracht Frankfurt,1,1,1.0,0.0,0.0,91.0,7.0,2006-05-06,15:30:00
2005-2006,Gladbach,33.0,Borussia Mönchengladbach,Hannover 96,2,2,1.0,0.0,0.0,55.0,87.0,2006-05-06,15:30:00
2005-2006,Hannover,34.0,Hannover 96,Bayer Leverkusen,2,2,1.0,0.0,0.0,6.0,55.0,2006-05-13,15:30:00
2005-2006,Frankfurt,34.0,Eintracht Frankfurt,Borussia Mönchengladbach,0,2,0.0,0.0,1.0,87.0,91.0,2006-05-13,15:30:00
2005-2006,München,34.0,FC Bayern München,Borussia Dortmund,3,3,1.0,0.0,0.0,7.0,40.0,2006-05-13,15:30:00
2005-2006,Nürnberg,34.0,1. FC Nürnberg,Hertha BSC,2,1,0.0,1.0,0.0,54.0,79.0,2006-05-13,15:30:00
2005-2006,Wolfsburg,34.0,VfL Wolfsburg,1. FC Kaiserslautern,2,2,1.0,0.0,0.0,76.0,131.0,2006-05-13,15:30:00
2005-2006,Hamburg,34.0,Hamburger SV,Werder Bremen,1,2,0.0,0.0,1.0,134.0,100.0,2006-05-13,15:30:00
2005-2006,Gelsenkirchen,34.0,FC Schalke 04,VfB Stuttgart,3,2,0.0,1.0,0.0,16.0,9.0,2006-05-13,15:30:00
2005-2006,Duisburg,34.0,MSV Duisburg,1. FSV Mainz 05,0,0,1.0,0.0,0.0,81.0,107.0,2006-05-13,15:30:00
2005-2006,Köln,34.0,1. FC Köln,Arminia Bielefeld,4,2,0.0,1.0,0.0,83.0,65.0,2006-05-13,15:30:00
2006-2007,München,1.0,FC Bayern München,Borussia Dortmund,2,0,0.0,1.0,0.0,7.0,40.0,2006-08-11,20:45:00
2006-2007,Hamburg,1.0,Hamburger SV,Arminia Bielefeld,1,1,1.0,0.0,0.0,83.0,100.0,2006-08-12,15:30:00
2006-2007,Leverkusen,1.0,Bayer Leverkusen,Alemannia Aachen,3,0,0.0,1.0,0.0,23.0,6.0,2006-08-12,15:30:00
2006-2007,Stuttgart,1.0,VfB Stuttgart,1. FC Nürnberg,0,3,0.0,0.0,1.0,79.0,16.0,2006-08-12,15:30:00
2006-2007,Gelsenkirchen,1.0,FC Schalke 04,Eintracht Frankfurt,1,1,1.0,0.0,0.0,91.0,9.0,2006-08-12,15:30:00
2006-2007,Gladbach,1.0,Borussia Mönchengladbach,FC Energie Cottbus,2,0,0.0,1.0,0.0,93.0,87.0,2006-08-12,15:30:00
2006-2007,Mainz,1.0,1. FSV Mainz 05,VfL Bochum,2,1,0.0,1.0,0.0,129.0,81.0,2006-08-12,15:30:00
2006-2007,Wolfsburg,1.0,VfL Wolfsburg,Hertha BSC,0,0,1.0,0.0,0.0,54.0,131.0,2006-08-13,17:00:00
2006-2007,Hannover,1.0,Hannover 96,Werder Bremen,2,4,0.0,0.0,1.0,134.0,55.0,2006-08-13,17:00:00
2006-2007,Nürnberg,2.0,1. FC Nürnberg,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,87.0,79.0,2006-08-18,20:30:00
2006-2007,Bremen,2.0,Werder Bremen,Bayer Leverkusen,2,1,0.0,1.0,0.0,6.0,134.0,2006-08-19,15:30:00
2006-2007,Dortmund,2.0,Borussia Dortmund,1. FSV Mainz 05,1,1,1.0,0.0,0.0,81.0,7.0,2006-08-19,15:30:00
2006-2007,Berlin,2.0,Hertha BSC,Hannover 96,4,0,0.0,1.0,0.0,55.0,54.0,2006-08-19,15:30:00
2006-2007,Frankfurt,2.0,Eintracht Frankfurt,VfL Wolfsburg,0,0,1.0,0.0,0.0,131.0,91.0,2006-08-19,15:30:00
2006-2007,Cottbus,2.0,FC Energie Cottbus,Hamburger SV,2,2,1.0,0.0,0.0,100.0,93.0,2006-08-19,15:30:00
2006-2007,Aachen,2.0,Alemannia Aachen,FC Schalke 04,0,1,0.0,0.0,1.0,9.0,23.0,2006-08-19,15:30:00
2006-2007,Bochum,2.0,VfL Bochum,FC Bayern München,1,2,0.0,0.0,1.0,40.0,129.0,2006-08-20,17:00:00
2006-2007,Bielefeld,2.0,Arminia Bielefeld,VfB Stuttgart,2,3,0.0,0.0,1.0,16.0,83.0,2006-08-20,17:00:00
2006-2007,Gelsenkirchen,3.0,FC Schalke 04,Werder Bremen,2,0,0.0,1.0,0.0,134.0,9.0,2006-08-25,20:30:00
2006-2007,Bochum,3.0,VfL Bochum,FC Energie Cottbus,0,1,0.0,0.0,1.0,93.0,129.0,2006-08-26,15:30:00
2006-2007,Leverkusen,3.0,Bayer Leverkusen,VfL Wolfsburg,1,1,1.0,0.0,0.0,131.0,6.0,2006-08-26,15:30:00
2006-2007,Stuttgart,3.0,VfB Stuttgart,Borussia Dortmund,1,3,0.0,0.0,1.0,7.0,16.0,2006-08-26,15:30:00
2006-2007,München,3.0,FC Bayern München,1. FC Nürnberg,0,0,1.0,0.0,0.0,79.0,40.0,2006-08-26,15:30:00
2006-2007,Gladbach,3.0,Borussia Mönchengladbach,Arminia Bielefeld,1,0,0.0,1.0,0.0,83.0,87.0,2006-08-26,15:30:00
2006-2007,Hannover,3.0,Hannover 96,Alemannia Aachen,0,3,0.0,0.0,1.0,23.0,55.0,2006-08-26,15:30:00
2006-2007,Hamburg,3.0,Hamburger SV,Hertha BSC,1,1,1.0,0.0,0.0,54.0,100.0,2006-08-27,17:00:00
2006-2007,Mainz,3.0,1. FSV Mainz 05,Eintracht Frankfurt,1,1,1.0,0.0,0.0,91.0,81.0,2006-08-27,17:00:00
2006-2007,Wolfsburg,4.0,VfL Wolfsburg,Hannover 96,1,2,0.0,0.0,1.0,55.0,131.0,2006-09-15,20:30:00
2006-2007,Bremen,4.0,Werder Bremen,VfB Stuttgart,2,3,0.0,0.0,1.0,16.0,134.0,2006-09-16,15:30:00
2006-2007,Dortmund,4.0,Borussia Dortmund,Hamburger SV,1,0,0.0,1.0,0.0,100.0,7.0,2006-09-16,15:30:00
2006-2007,Nürnberg,4.0,1. FC Nürnberg,VfL Bochum,1,1,1.0,0.0,0.0,129.0,79.0,2006-09-16,15:30:00
2006-2007,Bielefeld,4.0,Arminia Bielefeld,FC Bayern München,2,1,0.0,1.0,0.0,40.0,83.0,2006-09-16,15:30:00
2006-2007,Aachen,4.0,Alemannia Aachen,Borussia Mönchengladbach,4,2,0.0,1.0,0.0,87.0,23.0,2006-09-16,15:30:00
2006-2007,Cottbus,4.0,FC Energie Cottbus,1. FSV Mainz 05,2,0,0.0,1.0,0.0,81.0,93.0,2006-09-16,15:30:00
2006-2007,Berlin,4.0,Hertha BSC,FC Schalke 04,2,0,0.0,1.0,0.0,9.0,54.0,2006-09-17,17:00:00
2006-2007,Frankfurt,4.0,Eintracht Frankfurt,Bayer Leverkusen,3,1,0.0,1.0,0.0,6.0,91.0,2006-09-17,17:00:00
2006-2007,Gladbach,5.0,Borussia Mönchengladbach,Borussia Dortmund,1,0,0.0,1.0,0.0,7.0,87.0,2006-09-22,20:30:00
2006-2007,München,5.0,FC Bayern München,Alemannia Aachen,2,1,0.0,1.0,0.0,23.0,40.0,2006-09-23,15:30:00
2006-2007,Hamburg,5.0,Hamburger SV,Werder Bremen,1,1,1.0,0.0,0.0,134.0,100.0,2006-09-23,15:30:00
2006-2007,Gelsenkirchen,5.0,FC Schalke 04,VfL Wolfsburg,2,0,0.0,1.0,0.0,131.0,9.0,2006-09-23,15:30:00
2006-2007,Stuttgart,5.0,VfB Stuttgart,Eintracht Frankfurt,1,1,1.0,0.0,0.0,91.0,16.0,2006-09-23,15:30:00
2006-2007,Mainz,5.0,1. FSV Mainz 05,Hertha BSC,1,1,1.0,0.0,0.0,54.0,81.0,2006-09-23,15:30:00
2006-2007,Hannover,5.0,Hannover 96,Bayer Leverkusen,1,1,1.0,0.0,0.0,6.0,55.0,2006-09-23,15:30:00
2006-2007,Bochum,5.0,VfL Bochum,Arminia Bielefeld,2,1,0.0,1.0,0.0,83.0,129.0,2006-09-24,17:00:00
2006-2007,Cottbus,5.0,FC Energie Cottbus,1. FC Nürnberg,1,1,1.0,0.0,0.0,79.0,93.0,2006-09-24,17:00:00
2006-2007,Dortmund,6.0,Borussia Dortmund,Hannover 96,2,2,1.0,0.0,0.0,55.0,7.0,2006-09-29,20:30:00
2006-2007,Bremen,6.0,Werder Bremen,Borussia Mönchengladbach,3,0,0.0,1.0,0.0,87.0,134.0,2006-09-30,15:30:00
2006-2007,Nürnberg,6.0,1. FC Nürnberg,1. FSV Mainz 05,1,1,1.0,0.0,0.0,81.0,79.0,2006-09-30,15:30:00
2006-2007,Bielefeld,6.0,Arminia Bielefeld,FC Energie Cottbus,3,1,0.0,1.0,0.0,93.0,83.0,2006-09-30,15:30:00
2006-2007,Frankfurt,6.0,Eintracht Frankfurt,Hamburger SV,2,2,1.0,0.0,0.0,100.0,91.0,2006-09-30,15:30:00
2006-2007,Wolfsburg,6.0,VfL Wolfsburg,FC Bayern München,1,0,0.0,1.0,0.0,40.0,131.0,2006-09-30,15:30:00
2006-2007,Aachen,6.0,Alemannia Aachen,VfL Bochum,2,1,0.0,1.0,0.0,129.0,23.0,2006-09-30,15:30:00
2006-2007,Leverkusen,6.0,Bayer Leverkusen,FC Schalke 04,3,1,0.0,1.0,0.0,9.0,6.0,2006-10-01,17:00:00
2006-2007,Berlin,6.0,Hertha BSC,VfB Stuttgart,2,2,1.0,0.0,0.0,16.0,54.0,2006-10-01,17:00:00
2006-2007,Mainz,7.0,1. FSV Mainz 05,Alemannia Aachen,1,3,0.0,0.0,1.0,23.0,81.0,2006-10-13,20:30:00
2006-2007,München,7.0,FC Bayern München,Hertha BSC,4,2,0.0,1.0,0.0,54.0,40.0,2006-10-14,15:30:00
2006-2007,Hamburg,7.0,Hamburger SV,FC Schalke 04,1,2,0.0,0.0,1.0,9.0,100.0,2006-10-14,15:30:00
2006-2007,Stuttgart,7.0,VfB Stuttgart,Bayer Leverkusen,3,0,0.0,1.0,0.0,6.0,16.0,2006-10-14,15:30:00
2006-2007,Gladbach,7.0,Borussia Mönchengladbach,VfL Wolfsburg,3,1,0.0,1.0,0.0,131.0,87.0,2006-10-14,15:30:00
2006-2007,Hannover,7.0,Hannover 96,Eintracht Frankfurt,1,1,1.0,0.0,0.0,91.0,55.0,2006-10-14,15:30:00
2006-2007,Bochum,7.0,VfL Bochum,Werder Bremen,0,6,0.0,0.0,1.0,134.0,129.0,2006-10-14,15:30:00
2006-2007,Nürnberg,7.0,1. FC Nürnberg,Arminia Bielefeld,1,1,1.0,0.0,0.0,83.0,79.0,2006-10-15,17:00:00
2006-2007,Cottbus,7.0,FC Energie Cottbus,Borussia Dortmund,2,3,0.0,0.0,1.0,7.0,93.0,2006-10-15,17:00:00
2006-2007,Dortmund,8.0,Borussia Dortmund,VfL Bochum,1,1,1.0,0.0,0.0,129.0,7.0,2006-10-20,20:30:00
2006-2007,Gelsenkirchen,8.0,FC Schalke 04,Hannover 96,2,1,0.0,1.0,0.0,55.0,9.0,2006-10-21,15:30:00
2006-2007,Bremen,8.0,Werder Bremen,FC Bayern München,3,1,0.0,1.0,0.0,40.0,134.0,2006-10-21,15:30:00
2006-2007,Bielefeld,8.0,Arminia Bielefeld,1. FSV Mainz 05,1,0,0.0,1.0,0.0,81.0,83.0,2006-10-21,15:30:00
2006-2007,Wolfsburg,8.0,VfL Wolfsburg,VfB Stuttgart,1,1,1.0,0.0,0.0,16.0,131.0,2006-10-21,15:30:00
2006-2007,Berlin,8.0,Hertha BSC,Borussia Mönchengladbach,2,1,0.0,1.0,0.0,87.0,54.0,2006-10-21,15:30:00
2006-2007,Aachen,8.0,Alemannia Aachen,FC Energie Cottbus,1,2,0.0,0.0,1.0,93.0,23.0,2006-10-21,15:30:00
2006-2007,Leverkusen,8.0,Bayer Leverkusen,Hamburger SV,1,2,0.0,0.0,1.0,100.0,6.0,2006-10-22,17:00:00
2006-2007,Frankfurt,8.0,Eintracht Frankfurt,1. FC Nürnberg,2,2,1.0,0.0,0.0,79.0,91.0,2006-10-22,17:00:00
2006-2007,Mainz,9.0,1. FSV Mainz 05,Werder Bremen,1,6,0.0,0.0,1.0,134.0,81.0,2006-10-27,20:30:00
2006-2007,München,9.0,FC Bayern München,Eintracht Frankfurt,2,0,0.0,1.0,0.0,91.0,40.0,2006-10-28,15:30:00
2006-2007,Hamburg,9.0,Hamburger SV,Hannover 96,0,0,1.0,0.0,0.0,55.0,100.0,2006-10-28,15:30:00
